2025-07-28 08:32:29,748 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 08:32:29,750 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 08:32:29,752 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 08:32:34,807 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 08:32:34,809 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 16:41:40,817 - command_service - INFO - _submit_command:313 - [a8a27e72] Robot meca state: RobotState.IDLE, operational: True
2025-07-28 16:41:40,819 - command_service - INFO - _validate_command:398 - [a8a27e72] Command cmd_meca_1753720900816 validation passed: start=0, count=5, operation_type=pickup_wafer_sequence, is_last_batch=False
2025-07-28 16:41:40,821 - command_service - INFO - _submit_command:327 - [a8a27e72] Adding command cmd_meca_1753720900816 to queue with priority -2
2025-07-28 16:41:40,823 - command_service - INFO - _submit_command:333 - [a8a27e72] Command submitted successfully: cmd_meca_1753720900816 for robot meca, queue size: 1
2025-07-28 16:41:40,826 - command_service - INFO - execute_operation:299 - Operation submit_command_1753720900814 completed successfully in 0.01s
2025-07-28 16:41:40,833 - command_service - INFO - _process_command_queue:411 - Dequeued command: cmd_meca_1753720900816 (type: pickup_sequence, robot: meca)
2025-07-28 16:41:40,834 - command_service - INFO - _process_command_queue:419 - Starting execution of command cmd_meca_1753720900816
2025-07-28 16:41:40,835 - command_service - INFO - _execute_command:432 - *** EXECUTING COMMAND cmd_meca_1753720900816 ***
2025-07-28 16:41:40,841 - command_service - INFO - _execute_command:433 - Command details: robot=meca, type=pickup_sequence, params={'start': 0, 'count': 5, 'operation_type': 'pickup_wafer_sequence', 'is_last_batch': False}
2025-07-28 16:41:40,844 - command_service - INFO - _execute_command:440 - Setting robot meca state to BUSY (current state: idle)
2025-07-28 16:41:40,845 - command_service - INFO - _execute_command:451 - Robot meca state updated to BUSY (verified: busy)
2025-07-28 16:41:40,847 - command_service - INFO - _execute_command:457 - Robot type: meca, available processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 16:41:40,848 - command_service - INFO - _execute_command:462 - Using processor: <bound method RobotCommandService._process_meca_command of <services.command_service.RobotCommandService object at 0x76608ef50fd0>>
2025-07-28 16:41:40,849 - command_service - INFO - _process_meca_command:612 - Processing Meca command: cmd_meca_1753720900816 for robot meca
2025-07-28 16:41:40,851 - command_service - INFO - _process_meca_command:627 - Found Meca service: <services.meca_service.MecaService object at 0x76608ef489a0> for robot meca
2025-07-28 16:41:40,871 - command_service - INFO - _execute_command:478 - Command cmd_meca_1753720900816 completed successfully with result: ServiceResult(success=False, data=None, error='Failed to activate robot meca: Activation failed: Socket was closed', error_code=None, execution_time=0.007361650466918945, metadata={})
2025-07-28 16:41:40,873 - command_service - INFO - _execute_command:487 - Setting robot meca state back to IDLE (current state: busy)
2025-07-28 16:41:40,875 - command_service - INFO - _execute_command:495 - Robot meca state updated to IDLE (verified: idle)
2025-07-28 16:46:16,306 - command_service - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotCommandService
2025-07-28 16:46:16,310 - command_service - INFO - _process_command_queue:423 - Command queue processor cancelled
2025-07-28 16:46:16,312 - command_service - INFO - _on_stop:167 - Robot command service stopped
2025-07-28 16:46:16,314 - command_service - INFO - stop:160 - RobotCommandService service stopped
2025-07-28 16:46:20,366 - orchestrator - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotOrchestrator
2025-07-28 16:46:20,389 - orchestrator - INFO - stop:160 - RobotOrchestrator service stopped
2025-07-28 16:46:25,012 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 16:46:25,013 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 16:46:25,014 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 16:46:40,339 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 16:46:40,342 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 16:46:40,344 - command_service - INFO - _on_start:139 - Orchestrator available with registered services: {'meca': 'MecaService', 'ot2': 'OT2Service'}
2025-07-28 16:46:40,347 - command_service - INFO - _on_start:144 - Available command processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 16:46:40,349 - command_service - INFO - _on_start:148 - Robot command service started with command queue processor
2025-07-28 16:46:40,350 - command_service - INFO - start:141 - RobotCommandService service started
2025-07-28 16:46:40,387 - command_service - INFO - _process_command_queue:402 - Command queue processor started
2025-07-28 16:48:35,436 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-28 16:48:40,438 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-28 16:48:45,439 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-28 16:48:50,440 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-28 16:48:55,442 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-28 16:49:00,445 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-28 16:50:18,999 - command_service - INFO - execute_operation:280 - Starting operation submit_command_1753721418999: submit_command for robot meca
2025-07-28 16:50:19,001 - command_service - INFO - _submit_command:303 - [d06d19bb] Submitting command: type=CommandType.PICKUP_SEQUENCE, robot=meca, command_id=cmd_meca_1753721419000
2025-07-28 16:50:19,002 - command_service - INFO - _submit_command:313 - [d06d19bb] Robot meca state: RobotState.IDLE, operational: True
2025-07-28 16:50:19,004 - command_service - INFO - _validate_command:398 - [d06d19bb] Command cmd_meca_1753721419000 validation passed: start=0, count=5, operation_type=pickup_wafer_sequence, is_last_batch=False
2025-07-28 16:50:19,006 - command_service - INFO - _submit_command:327 - [d06d19bb] Adding command cmd_meca_1753721419000 to queue with priority -2
2025-07-28 16:50:19,007 - command_service - INFO - _submit_command:333 - [d06d19bb] Command submitted successfully: cmd_meca_1753721419000 for robot meca, queue size: 1
2025-07-28 16:50:19,009 - command_service - INFO - execute_operation:299 - Operation submit_command_1753721418999 completed successfully in 0.01s
2025-07-28 16:50:19,011 - command_service - INFO - _process_command_queue:411 - Dequeued command: cmd_meca_1753721419000 (type: pickup_sequence, robot: meca)
2025-07-28 16:50:19,013 - command_service - INFO - _process_command_queue:419 - Starting execution of command cmd_meca_1753721419000
2025-07-28 16:50:19,014 - command_service - INFO - _execute_command:432 - *** EXECUTING COMMAND cmd_meca_1753721419000 ***
2025-07-28 16:50:19,015 - command_service - INFO - _execute_command:433 - Command details: robot=meca, type=pickup_sequence, params={'start': 0, 'count': 5, 'operation_type': 'pickup_wafer_sequence', 'is_last_batch': False}
2025-07-28 16:50:19,016 - command_service - INFO - _execute_command:440 - Setting robot meca state to BUSY (current state: idle)
2025-07-28 16:50:19,018 - command_service - INFO - _execute_command:451 - Robot meca state updated to BUSY (verified: busy)
2025-07-28 16:50:19,019 - command_service - INFO - _execute_command:457 - Robot type: meca, available processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 16:50:19,021 - command_service - INFO - _execute_command:462 - Using processor: <bound method RobotCommandService._process_meca_command of <services.command_service.RobotCommandService object at 0x792e6fc7f100>>
2025-07-28 16:50:19,022 - command_service - INFO - _process_meca_command:612 - Processing Meca command: cmd_meca_1753721419000 for robot meca
2025-07-28 16:50:19,024 - command_service - INFO - _process_meca_command:627 - Found Meca service: <services.meca_service.MecaService object at 0x792e6fc739d0> for robot meca
2025-07-28 16:50:19,072 - command_service - INFO - _execute_command:478 - Command cmd_meca_1753721419000 completed successfully with result: ServiceResult(success=False, data=None, error='Failed to activate robot meca: Activation failed: Socket was closed', error_code=None, execution_time=0.010855913162231445, metadata={})
2025-07-28 16:50:19,075 - command_service - INFO - _execute_command:487 - Setting robot meca state back to IDLE (current state: busy)
2025-07-28 16:50:19,077 - command_service - INFO - _execute_command:495 - Robot meca state updated to IDLE (verified: idle)
2025-07-28 16:50:25,371 - command_service - INFO - execute_operation:280 - Starting operation submit_command_1753721425371: submit_command for robot meca
2025-07-28 16:50:25,372 - command_service - INFO - _submit_command:303 - [54165fb9] Submitting command: type=CommandType.PICKUP_SEQUENCE, robot=meca, command_id=cmd_meca_1753721425372
2025-07-28 16:50:25,374 - command_service - INFO - _submit_command:313 - [54165fb9] Robot meca state: RobotState.IDLE, operational: True
2025-07-28 16:50:25,375 - command_service - INFO - _validate_command:398 - [54165fb9] Command cmd_meca_1753721425372 validation passed: start=0, count=5, operation_type=pickup_wafer_sequence, is_last_batch=False
2025-07-28 16:50:25,377 - command_service - INFO - _submit_command:327 - [54165fb9] Adding command cmd_meca_1753721425372 to queue with priority -2
2025-07-28 16:50:25,379 - command_service - INFO - _submit_command:333 - [54165fb9] Command submitted successfully: cmd_meca_1753721425372 for robot meca, queue size: 1
2025-07-28 16:50:25,380 - command_service - INFO - execute_operation:299 - Operation submit_command_1753721425371 completed successfully in 0.01s
2025-07-28 16:50:25,385 - command_service - INFO - _process_command_queue:411 - Dequeued command: cmd_meca_1753721425372 (type: pickup_sequence, robot: meca)
2025-07-28 16:50:25,386 - command_service - INFO - _process_command_queue:419 - Starting execution of command cmd_meca_1753721425372
2025-07-28 16:50:25,388 - command_service - INFO - _execute_command:432 - *** EXECUTING COMMAND cmd_meca_1753721425372 ***
2025-07-28 16:50:25,389 - command_service - INFO - _execute_command:433 - Command details: robot=meca, type=pickup_sequence, params={'start': 0, 'count': 5, 'operation_type': 'pickup_wafer_sequence', 'is_last_batch': False}
2025-07-28 16:50:25,392 - command_service - INFO - _execute_command:440 - Setting robot meca state to BUSY (current state: idle)
2025-07-28 16:50:25,394 - command_service - INFO - _execute_command:451 - Robot meca state updated to BUSY (verified: busy)
2025-07-28 16:50:25,396 - command_service - INFO - _execute_command:457 - Robot type: meca, available processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 16:50:25,398 - command_service - INFO - _execute_command:462 - Using processor: <bound method RobotCommandService._process_meca_command of <services.command_service.RobotCommandService object at 0x792e6fc7f100>>
2025-07-28 16:50:25,400 - command_service - INFO - _process_meca_command:612 - Processing Meca command: cmd_meca_1753721425372 for robot meca
2025-07-28 16:50:25,401 - command_service - INFO - _process_meca_command:627 - Found Meca service: <services.meca_service.MecaService object at 0x792e6fc739d0> for robot meca
2025-07-28 16:50:25,419 - command_service - INFO - _execute_command:478 - Command cmd_meca_1753721425372 completed successfully with result: ServiceResult(success=False, data=None, error='Failed to activate robot meca: Activation failed: Socket was closed', error_code=None, execution_time=0.0069010257720947266, metadata={})
2025-07-28 16:50:25,420 - command_service - INFO - _execute_command:487 - Setting robot meca state back to IDLE (current state: busy)
2025-07-28 16:50:25,421 - command_service - INFO - _execute_command:495 - Robot meca state updated to IDLE (verified: idle)
2025-07-28 16:51:51,154 - command_service - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotCommandService
2025-07-28 16:51:51,157 - command_service - INFO - _process_command_queue:423 - Command queue processor cancelled
2025-07-28 16:51:51,159 - command_service - INFO - _on_stop:167 - Robot command service stopped
2025-07-28 16:51:51,160 - command_service - INFO - stop:160 - RobotCommandService service stopped
2025-07-28 16:51:55,166 - orchestrator - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotOrchestrator
2025-07-28 16:51:55,195 - orchestrator - INFO - stop:160 - RobotOrchestrator service stopped
2025-07-28 16:51:57,862 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 16:51:57,864 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 16:51:57,865 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
